46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,1,1,1,56,57,56,57,1,1,1,1,56,57,56,57,1,1,1,1,56,57,56,57,1,1,1,1,56,57,56,57,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,1,2,3,3,3,3,20,1,2,3,20,1,1,1,2,20,1,1,2,3,3,3,3,3,3,3,20,1,1,2,20,1,1,1,1,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,3,3,20,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9,3,24,1,1,1,1,1,1,2,3,3,20,1,1,1,22,16,124,124,3,3,3,3,3,3,3,3,124,124,3,10,29,1,1,1,1,1,61,20,1,1,1,1,1,1,1,1,1,59,1,2,20,1,2,3,3,3,3,24,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,20,-1,-1,-1,-1,-1,-1
-1,-1,23,1,1,2,3,3,25,-1,-1,26,11,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,10,11,2,3,3,3,3,10,16,124,124,24,1,1,1,1,1,2,68,3,10,11,1,-1,-1,-1,-1,-1,23,1,1,1,1,2,124,3,3,3,124,3,124,3,15,11,1,1,1,-1,-1,39,124,10,30,-1,-1,-1,-1,-1,-1
-1,-1,23,1,1,-1,-1,-1,-1,-1,-1,-1,9,24,1,1,22,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,1,1,1,1,1,-1,-1,-1,-1,9,25,-1,-1,-1,-1,-1,9,3,24,1,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,23,1,1,-1,-1,-1,-1,-1,-1,-1,-1,23,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,23,1,1,-1,-1,-1,-1,-1,-1,-1,-1,23,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,1,1,-1,-1,-1,-1,-1,-1,-1,-1,23,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,3,3,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,9,3,25,-1,-1,-1,-1,-1,-1,-1,-1,23,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,3,3,-1,-1,-1,-1,-1,-1,-1,-1,9,3,3,3,3,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,3,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
