-1,-1,81,1,1,1,2,3,3,3,44,1,18,2,3,3,3,124,3,10,16,3,3,3,20,22,29,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,1,18,1,1,1,1,18,1,-1,46,1,18,1,1,1,1,-1,-1,-1,46,18,1,-1,-1,-1,-1,46,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,1,18,1,1,-1
-1,26,29,18,1,2,10,16,25,-1,23,18,1,22,16,3,3,3,3,10,11,1,1,18,1,22,16,3,3,3,124,3,124,3,10,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,3,3,24,18,1,1,1,1,-1,23,1,1,18,1,1,1,-1,-1,-1,23,1,1,-1,-1,-1,-1,23,18,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,1,18,1,1,-1
-1,26,29,1,1,-1,-1,-1,-1,-1,9,3,25,-1,-1,-1,-1,-1,-1,-1,23,18,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,1,1,1,2,25,-1,75,1,1,1,1,18,1,-1,-1,-1,75,1,18,-1,-1,-1,-1,9,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,10,29,1,1,18,1,-1
-1,26,29,1,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,1,1,18,1,1,-1,39,3,3,3,3,124,3,124,3,10,16,3,10,16,3,3,3,44,1,18,2,3,3,40,3,3,124,3,3,10,16,3,10,16,124,10,11,1,18,1,22,16,3,74,1,18,1,2,3,3,10,16,3,68,124,3,10,16,3,10,16,3,3,40,24,1,1,2,3,3,3,3,3,3,3,3,10,16,24,1,1,76,-1
-1,26,16,4,3,10,16,3,124,10,38,16,124,3,3,3,3,124,3,10,11,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,1,1,1,-1,-1,-1,45,1,1,1,-1,-1,-1,-1,-1,-1,-1,39,3,10,29,1,-1,-1,-1,-1,-1,45,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,1,1,76,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,124,3,3,124,3,10,16,124,3,10,16,3,3,3,3,10,16,3,10,16,124,3,10,16,4,3,10,16,10,38,16,3,3,3,3,10,16,3,10,16,124,10,16,3,3,3,10,16,10,16,3,4,3,10,16,124,3,3,10,38,16,3,10,16,3,10,16,3,10,38,16,3,3,10,16,3,3,3,3,124,124,3,10,16,24,1,1,76,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,1,1,18,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,1,18,1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,1,1,1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,18,1,1,-1
