-1,-1,46,1,1,1,1,2,20,2,3,3,24,2,3,3,3,3,3,3,3,3,24,1,1,1,1,1,2,3,3,3,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,9,124,3,3,124,10,29,-1,-1,-1,23,1,1,1,1,1,-1,-1,-1,-1,23,1,1,1,1,1,-1,-1,-1,-1,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,26,29,-1,-1,-1,23,1,56,57,1,1,-1,-1,-1,-1,45,1,1,1,1,1,-1,-1,-1,-1,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,26,29,-1,-1,-1,45,1,1,56,57,1,52,53,1,52,53,56,57,1,56,57,52,53,1,52,53,1,2,3,24,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,124,3,3,124,3,24,1,56,57,1,56,57,1,56,57,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,26,16,15,16,15,16,3,3,3,24,1,70,51,3,50,51,3,3,3,3,3,50,51,3,50,79,1,-1,-1,23,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,81,1,1,1,-1,9,3,3,3,20,1,1,2,3,124,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,25,-1,-1,23,1,1,56,57,1,1,56,57,1,1,1,-1,-1,-1,39,10,29,1,1,1,-1,26,29,1,1,1,2,3,20,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,1,1,1,1,1,1,1,1,1,1,2,10,16,10,16,10,29,56,57,1,22,38,11,1,1,1,22,38,11,56,57,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,1,1,56,57,1,1,56,57,1,1,-1,-1,-1,-1,-1,26,29,1,1,1,-1,-1,45,1,1,1,-1,-1,45,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,26,29,1,1,1,22,38,29,1,1,1,22,38,29,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,1,1,56,57,1,1,56,57,1,1,1,1,-1,-1,-1,26,11,1,1,1,22,38,11,1,1,1,22,38,29,56,57,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
