87,87,87,87,87,87,87,87,87,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
81,81,81,81,81,81,81,81,81,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81
87,87,87,87,87,87,87,87,87,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,88,107,-1,106,-1,107,107,-1,-1,-1,107,107,-1,-1,-1,-1,-1,-1,-1,-1,107,-1,-1,107,-1,-1,-1,-1,86,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
81,81,82,-1,-1,-1,106,105,-1,-1,-1,-1,-1,-1,-1,106,-1,-1,-1,107,107,-1,-1,-1,-1,-1,107,-1,-1,107,107,-1,-1,-1,-1,106,-1,-1,-1,107,107,-1,107,105,122,-1,106,-1,105,-1,-1,106,105,105,105,105,105,-1,39,121,-1,-1,107,-1,-1,-1,-1,107,-1,107,107,117,-1,-1,-1,-1,-1,117,-1,107,-1,-1,-1,-1,-1,-1,-1,-1,106,105
87,87,88,29,29,29,107,61,86,87,87,88,-1,-1,61,86,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,88,107,-1,39,86,87,87,87,87,87,87,87,88,105,107,61,121,-1,-1,-1,107,-1,-1,-1,107,-1,48,116,-1,61,86,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,88,-1,-1,-1,-1,61,86,87
81,81,81,81,81,81,81,81,81,81,82,-1,-1,-1,-1,-1,107,-1,-1,107,107,-1,-1,-1,-1,-1,107,-1,-1,107,-1,-1,116,107,-1,48,107,-1,-1,107,107,-1,107,-1,107,-1,107,61,122,-1,-1,-1,107,61,80,81,81,81,81,82,105,105,107,-1,-1,-1,-1,107,-1,107,107,117,-1,-1,-1,-1,-1,117,-1,107,-1,-1,107,-1,-1,-1,-1,61,80,81
87,87,87,87,87,87,87,87,87,87,88,-1,-1,-1,-1,-1,39,86,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,88,-1,-1,-1,107,61,86,87,87,87,87,87,87,87,88,-1,-1,-1,-1,86,87,87,87,87,87,87,87,87,87,87,87,87,87,87,88,-1,-1,-1,-1,61,86,87
81,81,81,81,81,81,81,81,81,81,82,-1,-1,-1,-1,-1,39,80,81,81,81,81,81,81,82,-1,107,-1,-1,107,107,-1,-1,107,-1,105,107,-1,-1,107,107,117,-1,-1,-1,-1,107,-1,107,-1,-1,-1,107,-1,107,-1,-1,-1,-1,107,-1,-1,107,-1,-1,-1,-1,107,-1,107,107,-1,-1,-1,107,-1,106,-1,-1,107,-1,-1,107,-1,-1,-1,-1,61,80,81
87,87,87,87,87,87,87,87,87,87,88,-1,-1,-1,-1,-1,48,107,-1,107,107,-1,-1,107,-1,-1,107,-1,-1,107,107,-1,-1,107,-1,-1,86,87,87,87,87,88,-1,106,-1,-1,86,87,88,-1,-1,61,86,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,88,61,121,61,86,87,87,87,87,87,88,-1,-1,-1,-1,61,86,87
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,82,-1,61,80,80,80,81,82,-1,-1,61,80,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,82,-1,-1,-1,-1,61,80,81
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,88,-1,61,86,87,87,87,88,-1,-1,61,86,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,88,-1,-1,-1,-1,61,86,87
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,82,61,80,80,80,80,82,-1,-1,29,80,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,82,-1,-1,-1,-1,61,80,81
