-1,-1,120,75,75,75,75,76,94,76,77,77,98,76,77,77,77,77,77,77,77,77,98,75,75,75,75,75,76,77,77,77,98,75,75,75,75,75,75,75,75,75,75,75,75,75,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,83,124,77,77,124,84,103,-1,-1,-1,97,75,75,75,75,75,-1,-1,-1,-1,97,75,75,75,75,75,-1,-1,-1,-1,97,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,100,103,-1,-1,-1,97,75,37,38,75,75,-1,-1,-1,-1,119,75,75,75,75,75,-1,-1,-1,-1,119,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,100,103,-1,-1,-1,119,75,75,37,38,75,33,34,75,33,34,37,38,75,37,38,33,34,75,33,34,75,76,77,98,75,75,75,75,75,75,75,75,75,75,75,76,77,77,77,77,124,77,77,124,77,98,75,37,38,75,37,38,75,37,38,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,100,90,89,90,89,90,77,77,77,98,75,51,32,77,31,32,77,77,77,77,77,31,32,77,31,60,75,-1,-1,97,75,75,75,75,75,75,75,75,75,75,75,-1,-1,-1,-1,-1,62,75,75,75,-1,83,77,77,77,94,75,75,76,77,124,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,99,-1,-1,97,75,75,37,38,75,75,37,38,75,75,75,-1,-1,-1,113,84,103,75,75,75,-1,100,103,75,75,75,76,77,94,75,75,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,75,75,75,75,75,75,75,75,75,75,76,84,90,84,90,84,103,37,38,75,96,112,85,75,75,75,96,112,85,37,38,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,75,75,37,38,75,75,37,38,75,75,-1,-1,-1,-1,-1,100,103,75,75,75,-1,-1,119,75,75,75,-1,-1,119,75,75,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,75,75,75,75,75,75,75,75,75,75,-1,-1,-1,-1,-1,100,103,75,75,75,96,112,103,75,75,75,96,112,103,75,75,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,75,75,37,38,75,75,37,38,75,75,75,75,-1,-1,-1,100,85,75,75,75,96,112,85,75,75,75,96,112,103,37,38,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,75,75,75,75,75,75,75,75,75,75,75,75,-1,-1,-1,-1,97,75,75,75,-1,-1,97,75,75,75,-1,100,85,75,75,76,84,90,84,103,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,75,75,37,38,75,75,37,38,75,75,75,75,-1,-1,-1,-1,97,75,75,75,-1,-1,97,75,75,75,-1,-1,97,75,75,-1,-1,-1,100,103,-1,-1,-1,-1,-1,-1,-1
