-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-1,-1,-1,32,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,32,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,80,12,13,13,13,13,13,13,13,13,13,13,13,14,-1,-1,-1,-1,32,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
-1,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,-1,-1,32,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,6,7,7,7,7,7
13,14,-1,-1,-1,32,-1,-1,80,12,14,33,-1,-1,-1,-1,12,13,13,13,13,13,13,13,13,13,13,13,13,14,-1,33,-1,-1,-1,-1,-1,67,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,-1,-1,33,-1,80,12,13,13,13,14,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,80,12,14,-1,-1,33,80,12,13,13,13,13,13
7,8,-1,-1,80,6,7,7,7,7,7,8,-1,-1,-1,-1,33,80,6,7,7,7,7,7,7,7,7,7,7,7,7,8,80,6,7,7,7,7,7,7,7,8,-1,-1,-1,-1,-1,80,6,7,7,8,-1,80,6,7,7,7,8,-1,-1,-1,-1,80,6,7,7,7,7,7,7,7,7,8,-1,-1,-1,80,6,7,7,7,7,7,7,7,7,7,7,7
13,14,-1,-1,80,12,13,13,13,13,13,13,14,-1,-1,-1,80,12,13,13,13,13,13,13,13,13,13,13,13,13,13,14,80,12,13,13,13,13,13,13,13,14,-1,-1,-1,-1,-1,80,12,13,13,13,13,13,13,13,13,13,13,13,14,-1,-1,80,12,13,13,13,13,13,13,13,13,14,-1,-1,-1,80,12,13,13,13,13,13,13,13,13,13,13,13
7,8,-1,-1,80,6,7,7,7,7,7,7,8,-1,-1,-1,80,6,7,7,7,7,7,7,7,7,7,7,7,7,8,-1,-1,80,6,7,7,7,7,7,7,8,-1,-1,-1,-1,-1,80,6,7,7,7,7,7,7,7,7,7,7,7,8,-1,-1,80,6,7,7,7,7,7,7,7,7,8,-1,-1,-1,80,6,7,7,7,7,7,7,7,7,7,7,7
13,14,-1,-1,80,12,13,13,13,13,13,13,14,-1,-1,-1,80,12,13,13,13,13,13,13,13,13,13,13,13,13,14,-1,-1,80,12,13,13,13,13,13,13,14,-1,-1,-1,-1,-1,80,12,13,13,13,13,13,13,13,13,13,13,13,14,-1,-1,80,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
7,7,7,7,7,7,7,7,7,7,7,7,8,-1,-1,-1,80,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
13,13,13,13,13,13,13,13,13,13,13,13,14,-1,-1,-1,80,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
