13,14,-1,-1,-1,-1,-1,32,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
7,8,-1,-1,-1,-1,-1,33,80,13,13,14,-1,-1,-1,-1,-1,80,13,13,13,14,-1,-1,-1,-1,-1,80,13,13,13,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,6,7,7,7,7,7,7,7,7,7,7
13,13,13,13,13,13,14,33,80,6,7,8,-1,-1,-1,-1,-1,80,6,7,7,8,-1,-1,-1,-1,-1,80,6,7,7,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,12,13,13,13,13,13,13,13,13,13,13
7,7,7,7,7,7,8,33,80,13,13,14,-1,-1,-1,-1,-1,-1,54,-1,-1,54,-1,-1,-1,-1,-1,-1,54,-1,-1,54,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,6,7,7,7,7,7,7,7,7,7,7
13,13,13,13,13,13,14,33,-1,33,-1,33,-1,-1,-1,-1,-1,-1,55,-1,-1,55,-1,-1,-1,-1,-1,-1,55,-1,-1,55,-1,80,12,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,13,13,13,13,14,-1,-1,-1,80,47,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,80,12,13,13,13,13,13,13,13,13,13,13
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,-1,80,6,7,7,7,7,7,7,7,7,7,7,7,7,8,-1,80,6,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,6,7,8,-1,33,-1,-1,-1,80,48,33,-1,-1,-1,-1,32,-1,-1,-1,-1,80,6,7,7,7,7,7,7,7,7,7,7
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,-1,80,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,33,-1,33,43,33,-1,-1,-1,-1,33,33,-1,-1,-1,-1,33,33,-1,-1,-1,80,12,13,13,13,13,13,13,13,13,13,13
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,-1,80,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,7,7,8,33,-1,-1,-1,80,12,14,-1,-1,-1,-1,12,14,-1,-1,-1,80,6,7,7,7,7,7,7,7,7,7,7
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,-1,80,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,13,13,13,14,33,-1,-1,-1,-1,33,33,-1,-1,-1,-1,33,33,-1,-1,-1,80,12,13,13,13,13,13,13,13,13,13,13
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,8,33,-1,-1,-1,-1,33,33,-1,-1,-1,-1,33,33,-1,-1,-1,80,6,7,7,7,7,7,7,7,7,7,7
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,13,13,14,-1,-1,-1,80,12,14,-1,-1,-1,80,47,33,-1,-1,-1,-1,33,-1,33,80,12,13,13,13,13,13,13
