-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,75,75,75,75,75,92,75,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,75,75,92,75,75,75,75,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,75,75,75,75,75,92,75,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,103,76,77,84,112,90,77,77,84,112,90,124,77,77,77,77,124,77,84,85,75,96,90,77,77,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,120,92,75,76,77,77,77,77,77,98,92,75,76,77,77,78,84,112,90,78,77,78,77,84,90,77,84,112,90,78,77,94,76,124,124,77,84,112,90,84,104,-1,120,76,77,77,98,75,76,77,77,77,77,77,94,75,-1,83,77,84,90,124,124,77,84,90,84,112,90,114,124,78,77,77,77,114,84,90,77,77,98,75,75,92,75,76,99
-1,-1,-1,83,77,77,84,90,-1,-1,-1,-1,91,75,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,103,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,84,103,-1,97,92,75,96,90,124,77,84,90,77,114,118,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119,75,92,75,75,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,75,92,75,75,96,90,77,84,112,90,124,77,124,77,84,90,77,84,90,78,77,84,90,77,84,90,77,84,112,90,84,90,84,90,84,104,-1,97,75,75,96,103,-1,-1,-1,-1,-1,-1,83,77,84,85,92,75,75,96,90,84,112,90,114,124,77,77,78,77,114,84,90,77,84,85,75,75,75,75,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,75,75,75,75,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119,92,75,96,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,119,75,92,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119,75,75,92,75,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,75,92,75,75,75,-1,-1,-1,-1,-1,-1,-1,-1,92,96,90,78,84,112,103,75,96,90,78,84,90,77,84,112,90,55,75,92,75,96,90,84,85,75,75,96,90,84,90,124,124,77,84,90,124,84,90,78,77,77,84,90,84,112,90,124,98,96,85,76,77,124,84,90,77,84,85,75,92,75,75,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,124,77,77,124,77,84,90,84,112,90,124,84,90,124,84,90,124,84,112,90,77,84,90,99,-1,-1,-1,-1,-1,-1,97,76,77,99,-1,-1,-1,97,92,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,109,-1,109,-1,-1,-1,-1,-1,-1,-1,97,75,75,75,75,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,75,-1,-1,-1,-1,-1,97,75,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,75,75,92,75,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,98,-1,-1,-1,-1,-1,97,92,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,75,92,75,75,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,109,-1,-1,-1,-1,-1,83,77,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,77,77,77,99,-1,-1
