61,-1,-1,-1,-1,-1,-1,-1,-1,-1,110,110,110,-1,-1,-1,-1,110,110,110,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,73,88,-1,-1,61,80,81,81,82,107,-1,80,81,81,81,81,81,81,81
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,110,110,110,-1,-1,-1,80,81,81,82,107,-1,80,81,81,81,81,81,81,81
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,64,88,-1,-1,61,80,81,81,82,107,-1,80,81,81,81,81,81,81,81
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,81,82,-1,-1,-1,-1,110,110,110,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,65,88,-1,-1,61,80,81,81,82,107,-1,80,81,81,81,81,81,81,81
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,110,110,110,-1,-1,-1,107,80,80,82,107,-1,80,81,81,81,81,81,81,81
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,107,-1,-1,-1,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,66,88,-1,-1,61,80,81,81,82,107,-1,80,81,81,81,81,81,81,81
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,82,107,-1,-1,-1,-1,110,110,110,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,107,-1,-1,-1,-1,-1,-1,-1,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,67,88,-1,-1,61,80,81,81,81,81,81,81,81,81,81,81,81,81,81
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,81,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,87
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,81,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,87
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,68,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,87
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,81,82,-1,-1,-1,-1,-1,-1,86,87,87,87,87,87,87,87,87,87,87
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,81,82,-1,-1,-1,-1,-1,-1,86,87,87,87,87,87,87,87,87,86,87
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,69,88,-1,-1,-1,-1,-1,86,86,87,87,87,87,87,87,87,87,86,87
-1,-1,-1,-1,107,-1,-1,-1,-1,108,-1,61,86,87,87,88,-1,-1,86,87,87,87,87,87,87,87,87,87,87,88
81,81,82,-1,80,81,81,81,81,82,-1,-1,107,-1,-1,107,-1,-1,107,-1,107,-1,-1,-1,-1,-1,-1,-1,-1,107
87,87,88,-1,61,86,87,87,87,87,65,70,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
