13,13,13,13,13,13,13,13,13,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
7,7,7,7,7,7,7,7,7,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
13,13,13,13,13,13,13,13,13,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,33,-1,32,-1,33,33,-1,-1,-1,33,33,-1,-1,-1,-1,-1,-1,-1,-1,33,-1,-1,33,-1,-1,-1,-1,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
7,7,8,-1,-1,-1,32,31,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,33,33,-1,-1,-1,-1,-1,33,-1,-1,33,33,-1,-1,-1,-1,32,-1,-1,-1,33,33,-1,33,31,48,-1,32,-1,31,-1,-1,32,31,31,31,31,31,-1,58,47,-1,-1,33,-1,-1,-1,-1,33,-1,33,33,43,-1,-1,-1,-1,-1,43,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,32,31
13,13,14,51,51,51,33,80,12,13,13,14,-1,-1,80,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,33,-1,58,12,13,13,13,13,13,13,13,14,31,33,80,47,-1,-1,-1,33,-1,-1,-1,33,-1,67,42,-1,80,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,-1,-1,-1,-1,80,12,13
7,7,7,7,7,7,7,7,7,7,8,-1,-1,-1,-1,-1,33,-1,-1,33,33,-1,-1,-1,-1,-1,33,-1,-1,33,-1,-1,42,33,-1,67,33,-1,-1,33,33,-1,33,-1,33,-1,33,80,48,-1,-1,-1,33,80,6,7,7,7,7,8,31,31,33,-1,-1,-1,-1,33,-1,33,33,43,-1,-1,-1,-1,-1,43,-1,33,-1,-1,33,-1,-1,-1,-1,80,6,7
13,13,13,13,13,13,13,13,13,13,14,-1,-1,-1,-1,-1,58,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,-1,-1,-1,33,80,12,13,13,13,13,13,13,13,14,-1,-1,-1,-1,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,-1,-1,-1,-1,80,12,13
7,7,7,7,7,7,7,7,7,7,8,-1,-1,-1,-1,-1,58,6,7,7,7,7,7,7,8,-1,33,-1,-1,33,33,-1,-1,33,-1,31,33,-1,-1,33,33,43,-1,-1,-1,-1,33,-1,33,-1,-1,-1,33,-1,33,-1,-1,-1,-1,33,-1,-1,33,-1,-1,-1,-1,33,-1,33,33,-1,-1,-1,33,-1,32,-1,-1,33,-1,-1,33,-1,-1,-1,-1,80,6,7
13,13,13,13,13,13,13,13,13,13,14,-1,-1,-1,-1,-1,67,33,-1,33,33,-1,-1,33,-1,-1,33,-1,-1,33,33,-1,-1,33,-1,-1,12,13,13,13,13,14,-1,32,-1,-1,12,13,14,-1,-1,80,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,80,47,80,12,13,13,13,13,13,14,-1,-1,-1,-1,80,12,13
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,-1,80,6,6,6,7,8,-1,-1,80,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,-1,-1,-1,-1,80,6,7
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,-1,80,12,13,13,13,14,-1,-1,80,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,-1,-1,-1,-1,80,12,13
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,80,6,6,6,6,8,-1,-1,51,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,-1,-1,-1,-1,80,6,7
