-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,1,1,1,1,1,18,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,1,1,18,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,1,1,1,1,1,18,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,29,2,3,10,38,16,3,3,10,38,16,124,3,3,3,3,124,3,10,11,1,22,16,3,3,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,46,18,1,2,3,3,3,3,3,24,18,1,2,3,3,4,10,38,16,4,3,4,3,10,16,3,10,38,16,4,3,20,2,124,124,3,10,38,16,10,30,-1,46,2,3,3,24,1,2,3,3,3,3,3,20,1,-1,9,3,10,16,124,124,3,10,16,10,38,16,40,124,4,3,3,3,40,10,16,3,3,24,1,1,18,1,2,25
-1,-1,-1,9,3,3,10,16,-1,-1,-1,-1,17,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,29,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,10,29,-1,23,18,1,22,16,124,3,10,16,3,40,44,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,1,18,1,1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,1,18,1,1,22,16,3,10,38,16,124,3,124,3,10,16,3,10,16,4,3,10,16,3,10,16,3,10,38,16,10,16,10,16,10,30,-1,23,1,1,22,29,-1,-1,-1,-1,-1,-1,9,3,10,11,18,1,1,22,16,10,38,16,40,124,3,3,4,3,40,10,16,3,10,11,1,1,1,1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,18,1,22,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,1,18,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,1,1,18,1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,1,18,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,18,22,16,4,10,38,29,1,22,16,4,10,16,3,10,38,16,74,1,18,1,22,16,10,11,1,1,22,16,10,16,124,124,3,10,16,124,10,16,4,3,3,10,16,10,38,16,124,24,22,11,2,3,124,10,16,3,10,11,1,18,1,1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,124,3,3,124,3,10,16,10,38,16,124,10,16,124,10,16,124,10,38,16,3,10,16,25,-1,-1,-1,-1,-1,-1,23,2,3,25,-1,-1,-1,23,18,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,-1,35,-1,-1,-1,-1,-1,-1,-1,23,1,1,1,1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,1,-1,-1,-1,-1,-1,23,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,1,1,18,1,-1,-1
